Código município IBGE,Ano,Percentual de gestantes com sete ou mais consultas de pré-natal / ano
130110,2005,6.77
130110,2006,9.75
130110,2007,13.49
130110,2008,16.22
130110,2009,21.22
130110,2010,18.63
130110,2011,21.59
130110,2012,21.98
130110,2013,30.99
130110,2014,34.75
130115,2000,29.82
130115,2001,9.29
130115,2002,8.64
130115,2003,19.13
130115,2004,13.47
130115,2005,16.39
130115,2006,16.06
130115,2007,21.08
130115,2008,13.59
130115,2009,16.19
130115,2010,12.78
130115,2011,21.97
130115,2012,11.69
130115,2013,23.21
130115,2014,26.44
130120,2000,7.97
130120,2001,6.50
130120,2002,8.93
130120,2003,18.69
130120,2004,19.56
130120,2005,20.35
130120,2006,19.41
130120,2007,22.11
130120,2008,19.62
130120,2009,24.24
130120,2010,20.23
130120,2011,25.76
130120,2012,20.86
130120,2013,25.25
130120,2014,36.70
130130,2000,6.31
130130,2001,3.02
130130,2002,2.52
130130,2003,1.46
130130,2004,3.48
130130,2005,2.99
130130,2006,13.37
130130,2007,22.76
130130,2008,21.95
130130,2009,19.31
130130,2010,22.74
130130,2011,28.39
130130,2012,33.56
130130,2013,28.30
130130,2014,39.05
130140,2000,1.74
130140,2001,1.90
130140,2002,13.14
130140,2003,12.77
130140,2004,14.93
130140,2005,8.13
130140,2006,9.61
130140,2007,13.11
130140,2008,22.39
130140,2009,20.99
130140,2010,32.27
130140,2011,35.95
130140,2012,33.85
130140,2013,36.50
130140,2014,37.42
130150,2000,3.17
130150,2001,3.12
130150,2002,8.30
130150,2003,6.33
130150,2004,7.26
130150,2005,7.71
130150,2006,8.37
130150,2007,21.12
130150,2008,23.36
130150,2009,9.81
130150,2010,13.84
130150,2011,34.71
130150,2012,45.54
130150,2013,35.51
130150,2014,34.37
130160,2000,9.28
130160,2001,5.54
130160,2002,10.98
130160,2003,18.98
130160,2004,15.18
130160,2005,25.97
130160,2006,31.45
130160,2007,39.37
130160,2008,39.05
130160,2009,27.11
130160,2010,28.02
130160,2011,32.12
130160,2012,25.96
130160,2013,29.67
130160,2014,38.64
130165,2000,4.43
130165,2001,5.47
130165,2002,6.44
130165,2003,7.76
130165,2004,9.58
130165,2005,21.27
130165,2006,23.95
130165,2007,32.71
130165,2008,21.88
130165,2009,15.85
130165,2010,24.45
130165,2011,32.50
130165,2012,38.61
130165,2013,37.38
130165,2014,42.81
130170,2000,1.20
130170,2001,3.90
130170,2002,12.80
130170,2003,21.18
130170,2004,21.91
130170,2005,20.79
130170,2006,34.41
130170,2007,24.69
130170,2008,31.30
130170,2009,44.90
130170,2010,48.73
130170,2011,57.22
130170,2012,55.01
130170,2013,55.76
130170,2014,54.85
130180,2000,3.48
130180,2001,8.68
130180,2002,11.11
130180,2003,29.17
130180,2004,22.04
130180,2005,10.19
130180,2006,5.23
130180,2007,5.76
130180,2008,20.86
130180,2009,12.79
130180,2010,52.10
130180,2011,15.51
130180,2012,15.94
130180,2013,9.82
130180,2014,15.77
130185,2000,14.22
130185,2001,13.61
130185,2002,12.80
130185,2003,16.25
130185,2004,21.94
130185,2005,18.73
130185,2006,16.80
130185,2007,16.97
130185,2008,17.34
130185,2009,26.54
130185,2010,43.23
130185,2011,34.40
130185,2012,33.40
130185,2013,30.03
130185,2014,35.29
130190,2000,1.62
130190,2001,1.58
130190,2002,11.26
130190,2003,7.94
130190,2004,11.84
130190,2005,20.72
130190,2006,35.72
130190,2007,49.69
130190,2008,43.65
130190,2009,41.48
130190,2010,38.90
130190,2011,39.74
130190,2012,40.61
130190,2013,40.38
130190,2014,47.05
130195,2000,0.84
130195,2001,6.87
130195,2002,8.75
130195,2003,11.64
130195,2004,14.93
130195,2005,25.13
130195,2006,25.27
130195,2007,22.16
130195,2008,26.66
130195,2009,58.50
130195,2010,54.09
130195,2011,26.87
130195,2012,40.10
130195,2013,41.53
130195,2014,54.18
130200,2000,28.50
130200,2001,27.64
130200,2002,16.29
130200,2003,21.35
130200,2004,26.06
130200,2005,26.66
130200,2006,24.25
130200,2007,35.50
130200,2008,34.51
130200,2009,30.11
130200,2010,52.10
130200,2011,54.80
130200,2012,54.27
130200,2013,51.08
130200,2014,53.24
130210,2000,0
130210,2001,2.00
130210,2002,9.24
130210,2003,6.06
130210,2004,12.50
130210,2005,11.22
130210,2006,8.46
130210,2007,9.34
130210,2008,5.60
130210,2009,7.56
130210,2010,9.40
130210,2011,24.16
130210,2012,38.02
130210,2013,29.23
130210,2014,45.94
130220,2000,0
130220,2001,0
130220,2002,2.70
130220,2003,2.04
130220,2004,1.80
130220,2005,3.12
130220,2006,2.43
130220,2007,1.73
130220,2008,9.03
130220,2009,1.42
130220,2010,20.76
130220,2011,23.42
130220,2012,26.31
130220,2013,23.26
130220,2014,52.40
130230,2000,82.50
130230,2001,68.26
130230,2002,61.81
130230,2003,46.26
130230,2004,18.97
130230,2005,6.87
130230,2006,24.41
130230,2007,8.40
130230,2008,17.96
130230,2009,6.32
130230,2010,19.00
130230,2011,19.39
130230,2012,18.30
130230,2013,18.28
130230,2014,20.28
130240,2000,0.54
130240,2001,0
130240,2002,0
130240,2003,0
130240,2004,0
130240,2005,0
130240,2006,0.79
130240,2007,2.81
130240,2008,5.65
130240,2009,16.33
130240,2010,17.52
130240,2011,40.83
130240,2012,40.46
130240,2013,37.91
130240,2014,47.54
130250,2000,7.28
130250,2001,4.92
130250,2002,3.91
130250,2003,5.79
130250,2004,9.02
130250,2005,19.74
130250,2006,21.97
130250,2007,27.02
130250,2008,31.23
130250,2009,28.70
130250,2010,32.25
130250,2011,37.07
130250,2012,34.94
130250,2013,40.60
130250,2014,41.46
130255,2000,5.28
130255,2001,10.16
130255,2002,29.21
130255,2003,18.27
130255,2004,19.62
130255,2005,22.68
130255,2006,13.02
130255,2007,16.20
130255,2008,38.53
130255,2009,33.74
130255,2010,42.18
130255,2011,47.13
130255,2012,42.00
130255,2013,48.19
130255,2014,51.93
130260,2000,23.27
130260,2001,30.62
130260,2002,30.85
130260,2003,30.08
130260,2004,35.46
130260,2005,36.44
130260,2006,36.80
130260,2007,39.81
130260,2008,37.35
130260,2009,36.39
130260,2010,35.47
130260,2011,37.57
130260,2012,32.69
130260,2013,35.09
130260,2014,41.60
130270,2000,3.56
130270,2001,5.53
130270,2002,10.67
130270,2003,9.71
130270,2004,9.74
130270,2005,10.45
130270,2006,10.30
130270,2007,13.59
130270,2008,14.09
130270,2009,18.23
130270,2010,19.89
130270,2011,28.75
130270,2012,35.55
130270,2013,34.00
130270,2014,38.51
130280,2000,10.28
130280,2001,4.86
130280,2002,5.55
130280,2003,0.36
130280,2004,1.14
130280,2005,13.56
130280,2006,12.68
130280,2007,15.45
130280,2008,23.72
130280,2009,27.90
130280,2010,25.93
130280,2011,27.85
130280,2012,29.39
130280,2013,36.09
130280,2014,43.79
130290,2000,3.17
130290,2001,1.15
130290,2002,6.20
130290,2003,11.46
130290,2004,15.71
130290,2005,17.38
130290,2006,22.26
130290,2007,23.82
130290,2008,27.53
130290,2009,22.28
130290,2010,29.37
130290,2011,35.66
130290,2012,40.65
130290,2013,33.40
130290,2014,40.97
130300,2000,4.45
130300,2001,7.69
130300,2002,12.71
130300,2003,5.75
130300,2004,7.47
130300,2005,11.26
130300,2006,4.79
130300,2007,4.58
130300,2008,5.29
130300,2009,6.54
130300,2010,19.45
130300,2011,24.21
130300,2012,32.84
130300,2013,37.87
130300,2014,40.16
130310,2000,36.48
130310,2001,40.78
130310,2002,16.28
130310,2003,7.60
130310,2004,8.46
130310,2005,25.72
130310,2006,12.00
130310,2007,11.33
130310,2008,19.69
130310,2009,7.43
130310,2010,26.04
130310,2011,21.90
130310,2012,25.21
130310,2013,30.41
130310,2014,31.01
130320,2000,40.00
130320,2001,33.84
130320,2002,37.06
130320,2003,26.40
130320,2004,21.64
130320,2005,28.83
130320,2006,18.75
130320,2007,14.51
130320,2008,27.60
130320,2009,34.15
130320,2010,17.93
130320,2011,26.37
130320,2012,15.56
130320,2013,34.14
130320,2014,24.91
130330,2000,2.31
130330,2001,5.13
130330,2002,3.33
130330,2003,3.32
130330,2004,5.86
130330,2005,2.42
130330,2006,9.86
130330,2007,9.52
130330,2008,8.99
130330,2009,14.89
130330,2010,11.39
130330,2011,20.37
130330,2012,22.11
130330,2013,21.36
130330,2014,25.14
130340,2000,12.31
130340,2001,7.28
130340,2002,10.20
130340,2003,6.89
130340,2004,6.41
130340,2005,10.05
130340,2006,14.78
130340,2007,18.29
130340,2008,21.51
130340,2009,20.92
130340,2010,24.65
130340,2011,30.90
130340,2012,32.50
130340,2013,32.53
130340,2014,34.34
130350,2000,1.97
130350,2001,0
130350,2002,0.69
130350,2003,11.32
130350,2004,26.69
130350,2005,21.63
130350,2006,6.96
130350,2007,10.17
130350,2008,13.92
130350,2009,4.87
130350,2010,8.33
130350,2011,33.91
130350,2012,46.10
130350,2013,46.59
130350,2014,51.37
130353,2000,22.06
130353,2001,14.36
130353,2002,15.36
130353,2003,35.10
130353,2004,32.87
130353,2005,37.61
130353,2006,50.30
130353,2007,46.16
130353,2008,50.10
130353,2009,48.94
130353,2010,49.70
130353,2011,41.39
130353,2012,32.91
130353,2013,37.93
130353,2014,51.11
130356,2000,36.04
130356,2001,30.47
130356,2002,10.32
130356,2003,22.91
130356,2004,38.81
130356,2005,27.75
130356,2006,33.44
130356,2007,36.39
130356,2008,27.40
130356,2009,30.27
130356,2010,31.70
130356,2011,35.81
130356,2012,22.99
130356,2013,33.42
130356,2014,52.55
130360,2000,11.79
130360,2001,5.48
130360,2002,6.83
130360,2003,7.84
130360,2004,4.47
130360,2005,10.00
130360,2006,17.96
130360,2007,19.74
130360,2008,37.28
130360,2009,10.72
130360,2010,17.74
130360,2011,17.92
130360,2012,12.50
130360,2013,16.12
130360,2014,17.80
130370,2000,29.08
130370,2001,33.43
130370,2002,21.71
130370,2003,6.36
130370,2004,7.73
130370,2005,15.05
130370,2006,9.64
130370,2007,41.82
130370,2008,42.01
130370,2009,46.55
130370,2010,51.24
130370,2011,79.39
130370,2012,95.68
130370,2013,93.92
130370,2014,61.17
130380,2000,16.99
130380,2001,6.48
130380,2002,12.78
130380,2003,14.39
130380,2004,14.42
130380,2005,12.42
130380,2006,15.09
130380,2007,14.68
130380,2008,14.24
130380,2009,12.71
130380,2010,13.09
130380,2011,18.76
130380,2012,16.08
130380,2013,16.79
130380,2014,20.66
130390,2000,0.36
130390,2001,1.27
130390,2002,0.43
130390,2003,3.46
130390,2004,1.23
130390,2005,0.56
130390,2006,0.28
130390,2007,1.70
130390,2008,1.50
130390,2009,0.61
130390,2010,0.51
130390,2011,16.96
130390,2012,21.27
130390,2013,24.94
130390,2014,51.01
130395,2000,11.32
130395,2001,11.59
130395,2002,20.55
130395,2003,51.30
130395,2004,67.85
130395,2005,65.57
130395,2006,59.89
130395,2007,48.05
130395,2008,47.39
130395,2009,55.11
130395,2010,60.94
130395,2011,60.65
130395,2012,44.94
130395,2013,45.62
130395,2014,64.81
130400,2000,2.82
130400,2001,1.92
130400,2002,28.21
130400,2003,30.00
130400,2004,18.83
130400,2005,22.09
130400,2006,24.27
130400,2007,25.00
130400,2008,24.61
130400,2009,37.28
130400,2010,38.04
130400,2011,44.70
130400,2012,29.83
130400,2013,43.75
130400,2014,47.50
130406,2000,31.58
130406,2001,31.81
130406,2002,34.86
130406,2003,28.74
130406,2004,22.95
130406,2005,18.55
130406,2006,20.20
130406,2007,23.29
130406,2008,24.42
130406,2009,29.48
130406,2010,27.37
130406,2011,25.86
130406,2012,24.57
130406,2013,31.68
130406,2014,32.19
130410,2000,13.55
130410,2001,28.54
130410,2002,17.74
130410,2003,18.52
130410,2004,24.87
130410,2005,27.68
130410,2006,30.86
130410,2007,33.96
130410,2008,30.95
130410,2009,32.45
130410,2010,28.50
130410,2011,39.17
130410,2012,39.90
130410,2013,38.00
130410,2014,39.68
130420,2000,4.00
130420,2001,3.07
130420,2002,1.85
130420,2003,3.04
130420,2004,3.77
130420,2005,3.54
130420,2006,6.06
130420,2007,10.56
130420,2008,16.89
130420,2009,22.59
130420,2010,24.41
130420,2011,33.44
130420,2012,33.88
130420,2013,35.79
130420,2014,40.12
130423,2000,20.33
130423,2001,10.79
130423,2002,13.85
130423,2003,25.47
130423,2004,10.73
130423,2005,7.79
130423,2006,25.48
130423,2007,29.92
130423,2008,33.86
130423,2009,17.35
130423,2010,42.05
130423,2011,34.42
130423,2012,41.66
130423,2013,35.71
130423,2014,42.62
130426,2000,1.91
130426,2001,0.81
130426,2002,4.90
130426,2003,7.79
130426,2004,8.92
130426,2005,12.83
130426,2006,13.22
130426,2007,21.22
130426,2008,29.37
130426,2009,17.77
130426,2010,16.66
130426,2011,29.82
130426,2012,33.33
130426,2013,27.96
130426,2014,38.94
130430,2000,48.75
130430,2001,42.20
130430,2002,56.89
130430,2003,57.09
130430,2004,45.40
130430,2005,43.35
130430,2006,54.60
130430,2007,62.53
130430,2008,66.23
130430,2009,45.08
130430,2010,48.36
130430,2011,40.27
130430,2012,47.98
130430,2013,59.93
130430,2014,58.80
130440,2000,17.31
130440,2001,10.86
130440,2002,6.04
130440,2003,5.37
130440,2004,12.72
130440,2005,13.38
130440,2006,30.49
130440,2007,13.68
130440,2008,11.51
130440,2009,19.31
130440,2010,23.66
130440,2011,29.83
130440,2012,30.21
130440,2013,20.61
130440,2014,33.33
140000,2000,0
140000,2001,0
140000,2002,0
140000,2003,100.00
140000,2004,0
140000,2005,0
140000,2006,0
140000,2007,0
140000,2008,0
140000,2009,0
140002,2000,1.56
140002,2001,5.88
140002,2002,8.88
140002,2003,8.29
140002,2004,22.67
140002,2005,12.07
140002,2006,6.93
140002,2007,11.17
140002,2008,8.33
140002,2009,9.57
140002,2010,11.83
140002,2011,10.03
140002,2012,9.41
140002,2013,15.30
140002,2014,19.19
140005,2000,12.45
140005,2001,17.99
140005,2002,43.53
140005,2003,21.24
140005,2004,29.45
140005,2005,25.30
140005,2006,16.43
140005,2007,21.67
140005,2008,16.47
140005,2009,18.75
140005,2010,14.40
140005,2011,23.46
140005,2012,16.16
140005,2013,16.13
140005,2014,14.76
140010,2000,36.70
140010,2001,45.90
140010,2002,37.25
140010,2003,36.78
140010,2004,41.14
140010,2005,54.91
140010,2006,46.13
140010,2007,45.09
140010,2008,46.49
140010,2009,51.56
140010,2010,49.24
140010,2011,47.17
140010,2012,44.80
140010,2013,45.41
140010,2014,50.68
140015,2000,9.90
140015,2001,19.13
140015,2002,21.85
140015,2003,18.95
140015,2004,17.29
140015,2005,20.27
140015,2006,14.42
140015,2007,12.05
140015,2008,9.73
140015,2009,16.10
140015,2010,24.48
140015,2011,20.27
140015,2012,17.62
140015,2013,18.04
140015,2014,17.23
140017,2000,13.68
140017,2001,21.87
140017,2002,14.16
140017,2003,13.14
140017,2004,10.41
140017,2005,20.34
140017,2006,15.54
140017,2007,19.77
140017,2008,17.50
140017,2009,24.91
140017,2010,23.74
140017,2011,22.54
140017,2012,19.04
140017,2013,19.40
140017,2014,28.17
140020,2000,22.29
140020,2001,18.84
140020,2002,17.53
140020,2003,17.95
140020,2004,21.98
140020,2005,29.23
140020,2006,18.26
140020,2007,15.52
140020,2008,13.78
140020,2009,21.96
140020,2010,21.85
140020,2011,23.49
140020,2012,24.23
140020,2013,27.35
140020,2014,34.18
140023,2000,21.53
140023,2001,35.50
140023,2002,22.22
140023,2003,15.03
140023,2004,28.40
140023,2005,39.26
140023,2006,48.75
140023,2007,36.99
140023,2008,29.87
140023,2009,49.20
140023,2010,49.40
140023,2011,46.89
140023,2012,47.10
140023,2013,52.98
140023,2014,51.94
140028,2000,27.34
140028,2001,27.63
140028,2002,23.86
140028,2003,20.88
140028,2004,24.65
140028,2005,30.34
140028,2006,17.12
140028,2007,31.81
140028,2008,32.66
140028,2009,33.33
140028,2010,25.32
140028,2011,40.00
140028,2012,36.41
140028,2013,31.29
140028,2014,40.38
140030,2000,27.98
140030,2001,47.45
140030,2002,35.73
140030,2003,35.19
140030,2004,30.09
140030,2005,41.34
140030,2006,28.57
140030,2007,29.73
140030,2008,36.44
140030,2009,38.17
140030,2010,37.29
140030,2011,43.04
140030,2012,52.59
140030,2013,46.72
140030,2014,51.17
140040,2000,12.54
140040,2001,9.27
140040,2002,12.54
140040,2003,10.85
140040,2004,10.00
140040,2005,13.20
140040,2006,12.93
140040,2007,8.30
140040,2008,10.69
140040,2009,14.92
140040,2010,16.18
140040,2011,14.07
140040,2012,12.85
140040,2013,16.27
140040,2014,22.07
140045,2000,8.49
140045,2001,21.37
140045,2002,19.02
140045,2003,16.24
140045,2004,18.83
140045,2005,29.55
140045,2006,18.89
140045,2007,18.43
140045,2008,20.30
140045,2009,24.04
140045,2010,33.20
140045,2011,33.56
140045,2012,26.60
140045,2013,28.77
140045,2014,28.99
140047,2000,24.27
140047,2001,21.69
140047,2002,26.73
140047,2003,24.46
140047,2004,20.79
140047,2005,30.91
140047,2006,26.01
140047,2007,31.60
140047,2008,27.35
140047,2009,29.66
140047,2010,37.15
140047,2011,40.97
140047,2012,44.78
140047,2013,47.63
140047,2014,51.58
140050,2000,26.27
140050,2001,35.29
140050,2002,20.32
140050,2003,26.66
140050,2004,23.52
140050,2005,40.76
140050,2006,23.72
140050,2007,37.16
140050,2008,30.37
140050,2009,42.63
140050,2010,47.44
140050,2011,67.47
140050,2012,54.31
140050,2013,50.83
140050,2014,52.13
140060,2000,37.50
140060,2001,40.74
140060,2002,29.41
140060,2003,22.13
140060,2004,32.45
140060,2005,34.61
140060,2006,17.43
140060,2007,36.00
140060,2008,35.05
140060,2009,35.16
140060,2010,41.66
140060,2011,52.80
140060,2012,44.04
140060,2013,41.25
140060,2014,58.20
140070,2000,3.79
140070,2001,7.79
140070,2002,2.99
140070,2003,7.11
140070,2004,4.07
140070,2005,6.25
140070,2006,5.08
140070,2007,5.29
140070,2008,4.21
140070,2009,5.43
140070,2010,6.80
140070,2011,5.99
140070,2012,4.39
140070,2013,16.99
140070,2014,19.34
150000,2000,25.00
150000,2001,75.00
150000,2002,100.00
150000,2003,100.00
150000,2004,50.00
150000,2005,33.33
150000,2006,66.66
150000,2007,100.00
150000,2008,100.00
150000,2009,0
150010,2000,13.91
150010,2001,18.63
150010,2002,23.53
150010,2003,23.38
150010,2004,23.75
150010,2005,23.87
150010,2006,19.31
150010,2007,18.90
150010,2008,23.90
150010,2009,27.01
150010,2010,32.53
150010,2011,39.69
150010,2012,46.71
150010,2013,47.75
150010,2014,47.65
150013,2000,41.17
150013,2001,40.98
150013,2002,12.50
150013,2003,12.90
150013,2004,7.14
150013,2005,15.70
150013,2006,22.93
150013,2007,24.21
150013,2008,39.85
150013,2009,23.25
150013,2010,28.57
150013,2011,50.42
150013,2012,63.15
150013,2013,59.68
150013,2014,44.00
150020,2000,4.55
150020,2001,7.71
150020,2002,10.85
150020,2003,8.97
150020,2004,8.00
150020,2005,10.06
150020,2006,13.02
150020,2007,19.17
150020,2008,13.37
150020,2009,14.78
150020,2010,16.39
150020,2011,32.88
150020,2012,29.08
150020,2013,25.21
150020,2014,31.68
150030,2000,3.29
150030,2001,6.58
150030,2002,4.40
150030,2003,4.02
150030,2004,4.36
150030,2005,3.75
150030,2006,3.63
150030,2007,5.70
150030,2008,9.21
150030,2009,8.29
150030,2010,12.12
150030,2011,13.83
150030,2012,15.15
150030,2013,14.21
150030,2014,21.33
150034,2000,21.69
150034,2001,7.93
150034,2002,16.66
150034,2003,16.95
150034,2004,15.86
150034,2005,11.68
150034,2006,11.57
150034,2007,19.89
150034,2008,12.84
150034,2009,18.71
150034,2010,30.60
150034,2011,41.36
150034,2012,30.48
150034,2013,40.00
150034,2014,37.36
150040,2000,2.77
150040,2001,0.68
150040,2002,2.75
150040,2003,8.97
150040,2004,14.19
150040,2005,19.88
150040,2006,23.17
150040,2007,31.83
150040,2008,42.01
150040,2009,35.61
150040,2010,34.63
150040,2011,39.64
150040,2012,47.71
150040,2013,51.06
150040,2014,39.22
150050,2000,6.41
150050,2001,10.77
150050,2002,15.24
150050,2003,16.14
150050,2004,8.91
150050,2005,12.99
150050,2006,24.37
150050,2007,25.23
150050,2008,23.85
150050,2009,25.87
150050,2010,24.75
150050,2011,34.65
150050,2012,38.52
150050,2013,41.51
150050,2014,42.67
150060,2000,22.77
150060,2001,23.92
150060,2002,22.85
150060,2003,23.53
150060,2004,28.34
150060,2005,25.28
150060,2006,32.08
150060,2007,32.66
150060,2008,36.40
150060,2009,31.32
150060,2010,23.77
150060,2011,30.30
150060,2012,32.77
150060,2013,38.51
150060,2014,39.91
150070,2000,10.87
150070,2001,7.55
150070,2002,2.59
150070,2003,5.10
150070,2004,3.68
150070,2005,6.84
150070,2006,4.67
150070,2007,7.68
150070,2008,8.27
150070,2009,6.87
150070,2010,8.80
150070,2011,12.55
150070,2012,12.91
150070,2013,19.02
150070,2014,19.97
150080,2000,59.93
150080,2001,65.72
150080,2002,60.70
150080,2003,58.95
150080,2004,48.01
150080,2005,46.06
150080,2006,52.41
150080,2007,49.85
150080,2008,45.65
150080,2009,49.78
150080,2010,49.31
150080,2011,47.68
150080,2012,46.67
150080,2013,45.88
150080,2014,43.97
150085,2000,11.11
150085,2001,9.50
150085,2002,9.34
150085,2003,13.15
150085,2004,16.80
150085,2005,12.38
150085,2006,19.28
150085,2007,27.45
150085,2008,33.47
150085,2009,26.27
150085,2010,22.78
150085,2011,34.64
150085,2012,25.66
150085,2013,22.97
150085,2014,25.55
150090,2000,13.88
150090,2001,14.84
150090,2002,20.02
150090,2003,33.95
150090,2004,14.52
150090,2005,9.63
150090,2006,9.14
150090,2007,10.97
150090,2008,18.09
150090,2009,17.50
150090,2010,19.47
150090,2011,24.95
150090,2012,21.34
150090,2013,20.09
150090,2014,20.02
150095,2000,22.81
150095,2001,28.50
150095,2002,28.41
150095,2003,34.87
150095,2004,16.93
150095,2005,17.51
150095,2006,22.56
150095,2007,25.22
150095,2008,27.82
150095,2009,24.56
150095,2010,25.82
150095,2011,31.98
150095,2012,35.48
150095,2013,37.79
150095,2014,49.25
150100,2000,12.69
150100,2001,12.24
150100,2002,13.56
150100,2003,22.34
150100,2004,17.70
150100,2005,11.55
150100,2006,12.46
150100,2007,12.41
150100,2008,21.64
150100,2009,21.72
150100,2010,22.27
150100,2011,26.99
150100,2012,30.09
