ano_obito: Descending,CAUSABAS: Descending,Óbitos
2004,P220,4797
2004,P369,4260
2004,P285,2223
2004,R98,2019
2004,Q249,1929
2004,A09,1851
2004,P219,1513
2004,P969,1307
2004,J189,1296
2004,R99,1258
2004,A419,1240
2004,P070,936
2004,P073,907
2004,P291,866
2004,P399,802
2004,J180,738
2004,P239,730
2004,P209,726
2004,P072,675
2004,P210,668
2004,P240,652
2004,E46,643
2004,Q899,624
2004,Q000,622
2004,P011,596
2004,P021,536
2004,P071,466
2004,P000,443
2004,P249,436
2004,Q897,430
2004,P77,422
2004,P229,362
2004,P280,356
2004,Q336,293
2004,Q039,288
2004,P269,252
2004,P293,246
2004,Q248,245
2004,E43,237
2004,P027,230
2004,P015,217
2004,R092,214
2004,Q793,209
2004,J219,202
2004,Q909,188
2004,R95,172
2004,P968,171
2004,J690,169
2004,P001,164
2004,Q790,159
2004,J969,157
2004,P251,155
2004,G009,138
2004,P290,138
2004,P200,131
2004,P038,130
2004,P025,125
2004,D649,123
2004,G919,118
2004,P002,117
2004,Q390,116
2004,W780,116
2004,W849,111
2004,P022,110
2004,P960,109
2004,Y349,105
2004,Q049,102
2004,Q213,102
2004,P361,98
2004,Q913,98
2004,P529,96
2004,Q203,96
2004,J159,94
2004,Q210,94
2004,P059,93
2004,Q054,91
2004,P298,90
2004,J960,88
2004,J984,88
2004,P60,88
2004,G039,87
2004,P201,86
2004,Q250,86
2004,P243,85
2004,P008,84
2004,Q031,80
2004,P271,79
2004,Q059,79
2004,W789,79
2004,P010,78
2004,P284,77
2004,G809,76
2004,P368,76
2004,W790,76
2004,P012,74
2004,J988,71
2004,P031,70
2004,P288,69
2004,Q043,69
2004,W799,68
2004,P024,67
2004,I424,66
2004,P292,66
2004,P599,64
2004,P614,64
2004,Q019,63
2004,P832,62
2004,P281,61
2004,Q211,56
2004,K219,55
2004,P289,55
2004,P013,54
2004,P020,54
2004,A498,53
2004,E889,53
2004,J81,53
2004,P003,53
2004,Q02,53
2004,P035,52
2004,P38,52
2004,P036,50
2004,P524,50
2004,P241,49
2004,Q212,47
2004,Q792,47
2004,Q999,46
2004,P159,44
2004,P550,44
2004,P375,43
2004,Q898,43
2004,D539,42
2004,E41,42
2004,J459,42
2004,Q391,42
2004,Q917,42
2004,W840,42
2004,Q251,41
2004,I509,40
2004,I270,39
2004,P788,39
2004,Q234,39
2004,P749,38
2004,Q613,38
2004,V892,38
2004,Q042,37
2004,Q324,37
2004,G001,36
2004,P559,36
2004,Q419,36
2004,Q639,36
2004,B550,35
2004,J181,35
2004,Q442,35
2004,W750,35
2004,A394,33
2004,N390,33
2004,P026,33
2004,P543,33
2004,P783,33
2004,G049,32
2004,I420,32
2004,P299,32
2004,Q079,32
2004,Q339,32
2004,I519,31
2004,P371,31
2004,A084,30
2004,A500,30
2004,I500,30
2004,Q200,30
2004,Q439,30
2004,P005,29
2004,P018,29
2004,P612,29
2004,P741,29
2004,N19,28
2004,P009,28
2004,P029,28
2004,P039,28
2004,P052,28
2004,P228,28
2004,P549,28
2004,P740,28
2004,P964,28
2004,Q438,28
2004,J209,27
2004,P769,27
2004,P90,27
2004,Q338,27
2004,Q411,27
2004,Q780,27
2004,A060,26
2004,P619,26
2004,Q224,26
2004,Q894,26
2004,A509,25
2004,D65,25
2004,G936,25
2004,N179,25
2004,P004,25
2004,P53,25
2004,Q257,25
2004,P050,24
2004,P590,24
2004,Q204,24
2004,Q410,24
2004,A085,23
2004,B49,23
2004,I429,23
2004,P211,23
2004,P398,23
2004,A392,22
2004,K659,22
2004,P748,22
2004,Q431,22
2004,J152,21
2004,A049,20
2004,C710,20
2004,G931,20
2004,K529,20
2004,K566,20
2004,P051,20
2004,Q649,20
2004,A379,19
2004,A390,19
2004,G120,19
2004,J069,19
2004,J90,19
2004,K729,19
2004,P248,19
2004,P701,19
2004,P809,19
2004,Q230,19
2004,A412,18
2004,B207,18
2004,E872,18
2004,J980,18
2004,P030,18
2004,X099,18
2004,C910,17
2004,I517,17
2004,P250,17
2004,P610,17
2004,Q379,17
2004,Q423,17
2004,Q433,17
2004,Q620,17
2004,Q870,17
2004,G934,16
2004,P028,16
2004,P261,16
2004,P548,16
2004,P579,16
2004,J849,15
2004,K561,15
2004,P780,15
2004,Q048,15
2004,Q878,15
2004,R688,15
2004,G409,14
2004,I422,14
2004,I629,14
2004,J939,14
2004,P017,14
2004,P379,14
2004,Q201,14
2004,Q256,14
2004,Q349,14
2004,Q601,14
2004,Q759,14
2004,V499,14
2004,A418,13
2004,B019,13
2004,C959,13
2004,D849,13
2004,K769,13
2004,K922,13
2004,P041,13
2004,P221,13
2004,P393,13
2004,P744,13
2004,Q459,13
2004,Q602,13
2004,Q619,13
2004,Q771,13
2004,W870,13
2004,A052,12
2004,B201,12
2004,B208,12
2004,E440,12
2004,H669,12
2004,I619,12
2004,J449,12
2004,K550,12
2004,P279,12
2004,P509,12
2004,P618,12
2004,P704,12
2004,P781,12
2004,Q289,12
2004,Q321,12
2004,Q400,12
2004,Q447,12
2004,Q791,12
2004,R960,12
2004,W060,12
2004,W749,12
2004,A047,11
2004,A499,11
2004,A86,11
2004,D181,11
2004,D571,11
2004,I514,11
2004,J22,11
2004,P023,11
2004,P616,11
2004,Q219,11
2004,Q240,11
2004,Q875,11
2004,W800,11
2004,Y200,11
2004,A502,10
2004,I501,10
2004,J46,10
2004,J981,10
2004,K449,10
2004,P019,10
2004,P282,10
2004,P283,10
2004,P378,10
2004,P528,10
2004,P551,10
2004,P613,10
2004,Q012,10
2004,Q220,10
2004,Q228,10
2004,Q333,10
2004,R568,10
2004,W788,10
2004,X599,10
2004,B99,9
2004,D689,9
2004,E849,9
2004,G629,9
2004,I400,9
2004,J398,9
2004,J80,9
2004,K403,9
2004,P236,9
2004,P360,9
2004,P525,9
2004,Q038,9
2004,Q209,9
2004,Q218,9
2004,Q254,9
2004,Q392,9
2004,Q794,9
2004,W190,9
2004,W199,9
2004,X090,9
2004,X910,9
2004,A162,8
2004,B227,8
2004,C719,8
2004,C920,8
2004,D589,8
2004,E42,8
2004,J110,8
2004,J210,8
2004,J989,8
2004,K429,8
2004,P032,8
2004,P158,8
2004,P278,8
2004,P523,8
2004,P598,8
2004,P768,8
2004,P819,8
2004,P910,8
2004,Q070,8
2004,Q225,8
2004,Q330,8
2004,Q359,8
2004,Q614,8
2004,Q753,8
2004,Q758,8
2004,Q774,8
2004,V093,8
2004,W740,8
2004,Y209,8
2004,A33,7
2004,A409,7
2004,B24,7
2004,B259,7
2004,C749,7
2004,D593,7
2004,G002,7
2004,G042,7
2004,G932,7
2004,I330,7
2004,J168,7
2004,J982,7
2004,K562,7
2004,K650,7
2004,K746,7
2004,P230,7
2004,P362,7
2004,P392,7
2004,P558,7
2004,P789,7
2004,Q040,7
2004,Q300,7
2004,Q318,7
2004,Q369,7
2004,Q399,7
2004,Q412,7
2004,Q606,7
2004,Q611,7
2004,Q819,7
2004,R571,7
2004,V446,7
2004,W809,7
2004,A059,6
2004,C950,6
2004,E149,6
2004,E40,6
2004,G98,6
2004,I516,6
2004,J040,6
2004,J129,6
2004,P082,6
2004,P252,6
2004,P351,6
2004,P359,6
2004,P700,6
2004,P760,6
2004,P833,6
2004,P920,6
2004,Q223,6
2004,Q238,6
2004,Q245,6
2004,Q259,6
2004,Q288,6
2004,Q445,6
2004,Q451,6
2004,Q605,6
2004,Q799,6
2004,Q809,6
2004,V436,6
2004,V899,6
2004,W848,6
2004,W879,6
2004,X919,6
2004,Y838,6
2004,Y839,6
2004,A048,5
2004,A391,5
2004,E740,5
2004,E841,5
2004,G048,5
2004,G628,5
2004,I461,5
2004,I469,5
2004,J188,5
2004,J448,5
2004,J841,5
2004,K920,5
2004,L080,5
2004,P042,5
2004,P044,5
2004,P238,5
2004,P258,5
2004,P260,5
2004,P363,5
2004,P394,5
2004,P582,5
2004,P914,5
2004,P921,5
2004,Q052,5
2004,Q206,5
2004,Q208,5
2004,Q226,5
2004,Q255,5
2004,Q279,5
2004,Q998,5
2004,R048,5
2004,W782,5
2004,Y099,5
2004,Y340,5
2004,A080,4
2004,A083,4
2004,A399,4
2004,A410,4
2004,B018,4
2004,B199,4
2004,B779,4
2004,C729,4
2004,C919,4
2004,D180,4
2004,D509,4
2004,D591,4
2004,D62,4
2004,E278,4
2004,G030,4
2004,G319,4
2004,G589,4
2004,G911,4
2004,I499,4
2004,J111,4
2004,J386,4
2004,J42,4
2004,J869,4
2004,K639,4
2004,K710,4
2004,K720,4
2004,K760,4
2004,K831,4
2004,N049,4
2004,N12,4
2004,P043,4
2004,P048,4
2004,P519,4
2004,P522,4
2004,P570,4
2004,P589,4
2004,P592,4
2004,P702,4
2004,P761,4
2004,P800,4
2004,P912,4
2004,P918,4
2004,P965,4
2004,Q018,4
2004,Q046,4
2004,Q221,4
2004,Q246,4
2004,Q319,4
2004,Q320,4
2004,Q385,4
2004,Q421,4
2004,Q430,4
2004,Q604,4
2004,Q798,4
2004,Q872,4
2004,Q912,4
2004,R090,4
2004,W781,4
2004,W844,4
2004,Y079,4
2004,Y330,4
2004,A069,3
2004,A178,3
2004,A199,3
2004,B206,3
2004,B509,3
2004,B559,3
2004,B589,3
2004,B86,3
2004,C480,3
2004,C762,3
2004,D610,3
2004,D619,3
2004,D696,3
2004,E162,3
2004,E250,3
2004,E274,3
2004,E441,3
2004,E702,3
2004,E742,3
2004,E778,3
2004,G060,3
2004,G129,3
2004,G404,3
2004,G473,3
2004,G712,3
2004,G729,3
2004,G939,3
2004,I10,3
2004,I119,3
2004,I423,3
2004,I615,3
2004,I620,3
2004,I678,3
2004,I802,3
2004,J157,3
2004,J860,3
2004,J930,3
2004,J938,3
2004,K210,3
2004,K409,3
2004,K598,3
2004,K631,3
2004,K759,3
2004,L00,3
2004,L010,3
2004,L039,3
2004,L089,3
2004,L511,3
2004,M009,3
2004,N170,3
2004,N189,3
2004,P007,3
2004,P016,3
2004,P049,3
2004,P101,3
2004,P110,3
2004,P268,3
2004,P350,3
2004,P520,3
2004,P526,3
2004,P540,3
2004,P544,3
2004,P611,3
2004,P743,3
2004,P835,3
2004,P919,3
2004,P923,3
2004,Q061,3
2004,Q232,3
2004,Q233,3
2004,Q243,3
2004,Q252,3
2004,Q269,3
2004,Q283,3
2004,Q301,3
2004,Q348,3
2004,Q401,3
2004,Q402,3
2004,Q403,3
2004,Q409,3
2004,Q428,3
2004,Q429,3
2004,Q642,3
2004,Q647,3
2004,Q648,3
2004,Q742,3
2004,Q764,3
2004,Q769,3
2004,Q795,3
2004,Q871,3
2004,Q910,3
2004,Q928,3
2004,Q969,3
2004,R570,3
2004,R961,3
2004,V479,3
2004,V486,3
2004,V99,3
2004,W040,3
2004,W170,3
2004,W200,3
2004,W698,3
2004,W699,3
2004,W760,3
2004,W792,3
2004,X080,3
2004,X449,3
2004,X959,3
2004,Y090,3
2004,Y269,3
2004,Y342,3
2004,A170,2
2004,A519,2
2004,A872,2
2004,B159,2
2004,B171,2
2004,B258,2
2004,B349,2
2004,B377,2
2004,B379,2
2004,B500,2
2004,B54,2
2004,B900,2
2004,C249,2
2004,C349,2
2004,C380,2
2004,C383,2
2004,C716,2
2004,C760,2
2004,D480,2
2004,D720,2
2004,D759,2
2004,D819,2
2004,D821,2
2004,E141,2
2004,E639,2
2004,E703,2
2004,E752,2
2004,E804,2
2004,E835,2
2004,E840,2
2004,E86,2
2004,E870,2
2004,E880,2
2004,G038,2
2004,G08,2
2004,G122,2
2004,G419,2
2004,G713,2
2004,G800,2
2004,G958,2
2004,G959,2
2004,G969,2
2004,H664,2
2004,I269,2
2004,I279,2
2004,I313,2
2004,I350,2
2004,I38,2
2004,I409,2
2004,I608,2
2004,I639,2
2004,I674,2
2004,I822,2
2004,I871,2
2004,I898,2
2004,J042,2
2004,J118,2
2004,J120,2
2004,J13,2
2004,J158,2
2004,J348,2
2004,J387,2
2004,J439,2
2004,J60,2
2004,J840,2
2004,J852,2
2004,J961,2
2004,K318,2
2004,K402,2
2004,K404,2
2004,K460,2
2004,K519,2
2004,K579,2
2004,K593,2
2004,K638,2
2004,K658,2
2004,K909,2
2004,K928,2
2004,L038,2
2004,L309,2
2004,M869,2
2004,N133,2
2004,N258,2
2004,N288,2
2004,N309,2
2004,N498,2
2004,P014,2
2004,P112,2
2004,P119,2
2004,P120,2
2004,P130,2
2004,P232,2
2004,P253,2
2004,P270,2
2004,P352,2
2004,P353,2
2004,P365,2
2004,P374,2
2004,P390,2
2004,P501,2
2004,P545,2
2004,P588,2
2004,P615,2
2004,P709,2
2004,P808,2
2004,P838,2
2004,P928,2
2004,P961,2
2004,Q010,2
2004,Q050,2
2004,Q051,2
2004,Q063,2
2004,Q189,2
2004,Q202,2
2004,Q214,2
2004,Q239,2
2004,Q244,2
2004,Q264,2
2004,Q268,2
2004,Q270,2
2004,Q282,2
2004,Q311,2
2004,Q314,2
2004,Q322,2
2004,Q334,2
2004,Q393,2
2004,Q408,2
2004,Q420,2
2004,Q422,2
2004,Q436,2
2004,Q441,2
2004,Q443,2
2004,Q444,2
2004,Q446,2
2004,Q564,2
2004,Q600,2
2004,Q610,2
2004,Q623,2
2004,Q645,2
2004,Q688,2
2004,Q743,2
2004,Q779,2
2004,Q873,2
2004,Q892,2
2004,Q893,2
2004,Q900,2
2004,Q933,2
2004,Q935,2
2004,R579,2
2004,V031,2
2004,V099,2
2004,V291,2
2004,V476,2
2004,V489,2
2004,V496,2
2004,W069,2
2004,W080,2
2004,W748,2
2004,W752,2
2004,W759,2
2004,W770,2
2004,W779,2
2004,W784,2
2004,W797,2
2004,W798,2
2004,W808,2
2004,W830,2
2004,X000,2
2004,X050,2
2004,X590,2
2004,X954,2
2004,X999,2
2004,Y000,2
2004,Y009,2
2004,Y049,2
2004,Y078,2
2004,Y199,2
2004,Y260,2
2004,Y290,2
2004,A020,1
2004,A078,1
2004,A079,1
2004,A081,1
2004,A309,1
2004,A319,1
2004,A408,1
2004,A411,1
2004,A415,1
2004,A490,1
2004,A504,1
2004,A513,1
2004,A692,1
2004,A879,1
2004,A91,1
2004,B004,1
2004,B209,1
2004,B222,1
2004,B238,1
2004,B270,1
2004,B370,1
2004,B465,1
2004,B519,1
2004,B552,1
2004,B582,1
2004,B59,1
2004,B770,1
2004,B80,1
2004,B829,1
2004,B909,1
2004,C220,1
2004,C222,1
2004,C229,1
2004,C260,1
2004,C414,1
2004,C419,1
2004,C490,1
2004,C492,1
2004,C494,1
2004,C499,1
2004,C509,1
2004,C639,1
2004,C64,1
2004,C717,1
2004,C718,1
2004,C720,1
2004,C753,1
2004,C767,1
2004,C770,1
2004,C80,1
2004,C838,1
2004,C859,1
2004,C921,1
2004,C929,1
2004,C930,1
2004,D143,1
2004,D292,1
2004,D319,1
2004,D381,1
2004,D479,1
2004,D487,1
2004,D530,1
2004,D538,1
2004,D599,1
2004,D600,1
2004,D641,1
2004,D643,1
2004,D648,1
2004,D682,1
2004,D688,1
2004,D694,1
2004,D699,1
2004,D760,1
2004,D839,1
2004,D848,1
2004,D898,1
2004,E031,1
2004,E039,1
2004,E059,1
2004,E100,1
2004,E101,1
2004,E140,1
2004,E161,1
2004,E222,1
2004,E230,1
2004,E232,1
2004,E269,1
2004,E271,1
2004,E279,1
2004,E45,1
2004,E638,1
2004,E669,1
2004,E711,1
2004,E713,1
2004,E720,1
2004,E725,1
2004,E729,1
2004,E739,1
2004,E788,1
2004,E805,1
2004,E830,1
2004,E839,1
2004,E877,1
2004,E878,1
2004,E888,1
2004,G000,1
2004,G003,1
2004,G008,1
2004,G031,1
2004,G310,1
2004,G318,1
2004,G403,1
2004,G406,1
2004,G410,1
2004,G459,1
2004,G700,1
2004,G709,1
2004,G710,1
2004,G820,1
2004,G903,1
2004,G909,1
2004,G918,1
2004,G92,1
2004,G930,1
2004,G935,1
2004,G937,1
2004,G938,1
2004,G960,1
2004,G961,1
2004,H600,1
2004,H663,1
2004,I010,1
2004,I059,1
2004,I110,1
2004,I132,1
2004,I254,1
2004,I258,1
2004,I301,1
2004,I319,1
2004,I369,1
2004,I370,1
2004,I421,1
2004,I426,1
2004,I428,1
2004,I442,1
2004,I443,1
2004,I458,1
2004,I459,1
2004,I471,1
2004,I498,1
2004,I510,1
2004,I609,1
2004,I64,1
2004,I730,1
2004,I779,1
2004,I859,1
2004,I880,1
2004,I888,1
2004,J039,1
2004,J128,1
2004,J14,1
2004,J150,1
2004,J151,1
2004,J153,1
2004,J154,1
2004,J201,1
2004,J204,1
2004,J218,1
2004,J380,1
2004,J40,1
2004,J440,1
2004,J47,1
2004,J64,1
2004,J680,1
2004,J689,1
2004,J698,1
2004,J850,1
2004,J985,1
2004,J986,1
2004,K102,1
2004,K122,1
2004,K222,1
2004,K297,1
2004,K298,1
2004,K299,1
2004,K30,1
2004,K312,1
2004,K315,1
2004,K319,1
2004,K350,1
2004,K37,1
2004,K401,1
2004,K420,1
2004,K469,1
2004,K510,1
2004,K521,1
2004,K559,1
2004,K560,1
2004,K564,1
2004,K565,1
2004,K567,1
2004,K590,1
2004,K591,1
2004,K599,1
2004,K610,1
2004,K739,1
2004,K740,1
2004,K750,1
2004,K752,1
2004,K758,1
2004,K763,1
2004,K766,1
2004,K768,1
2004,K830,1
2004,K900,1
2004,K904,1
2004,K921,1
2004,K929,1
2004,L020,1
2004,L021,1
2004,L022,1
2004,L024,1
2004,L029,1
2004,L033,1
2004,L088,1
2004,L208,1
2004,L26,1
2004,L984,1
2004,M218,1
2004,M303,1
2004,M318,1
2004,M600,1
2004,M868,1
2004,N007,1
2004,N059,1
2004,N10,1
2004,N119,1
2004,N135,1
2004,N136,1
2004,N178,1
2004,P006,1
2004,P033,1
2004,P034,1
2004,P080,1
2004,P081,1
2004,P100,1
2004,P111,1
2004,P113,1
2004,P115,1
2004,P132,1
2004,P133,1
2004,P139,1
2004,P143,1
2004,P149,1
2004,P155,1
2004,P233,1
2004,P242,1
2004,P294,1
2004,P358,1
2004,P370,1
2004,P372,1
2004,P508,1
2004,P729,1
2004,P745,1
2004,P830,1
2004,P831,1
2004,P839,1
2004,P915,1
2004,P93,1
2004,P942,1
2004,Q002,1
2004,Q011,1
2004,Q041,1
2004,Q053,1
2004,Q056,1
2004,Q057,1
2004,Q058,1
2004,Q068,1
2004,Q078,1
2004,Q120,1
2004,Q131,1
2004,Q184,1
2004,Q222,1
2004,Q231,1
2004,Q253,1
2004,Q258,1
2004,Q273,1
2004,Q308,1
2004,Q309,1
2004,Q340,1
2004,Q351,1
2004,Q375,1
2004,Q382,1
2004,Q386,1
2004,Q388,1
2004,Q398,1
2004,Q432,1
2004,Q453,1
2004,Q458,1
2004,Q522,1
2004,Q529,1
2004,Q549,1
2004,Q561,1
2004,Q603,1
2004,Q621,1
2004,Q627,1
2004,Q630,1
2004,Q633,1
2004,Q638,1
2004,Q641,1
2004,Q643,1
2004,Q678,1
2004,Q681,1
2004,Q721,1
2004,Q722,1
2004,Q766,1
2004,Q770,1
2004,Q772,1
2004,Q773,1
2004,Q778,1
2004,Q782,1
2004,Q784,1
2004,Q788,1
2004,Q789,1
2004,Q796,1
2004,Q818,1
2004,Q841,1
2004,Q890,1
2004,Q911,1
2004,Q916,1
2004,Q922,1
2004,Q924,1
2004,Q927,1
2004,Q931,1
2004,Q934,1
2004,Q955,1
2004,Q990,1
2004,R060,1
2004,R098,1
2004,R230,1
2004,R509,1
2004,R560,1
2004,R578,1
2004,V069,1
2004,V191,1
2004,V283,1
2004,V295,1
2004,V434,1
2004,V439,1
2004,V444,1
2004,V498,1
2004,V539,1
2004,V546,1
2004,V586,1
2004,V746,1
2004,V786,1
2004,V789,1
2004,V793,1
2004,V831,1
2004,V900,1
2004,W007,1
2004,W019,1
2004,W049,1
2004,W079,1
2004,W130,1
2004,W139,1
2004,W172,1
2004,W198,1
2004,W579,1
2004,W658,1
2004,W660,1
2004,W680,1
2004,W688,1
2004,W694,1
2004,W700,1
2004,W708,1
2004,W737,1
2004,W755,1
2004,W769,1
2004,W791,1
2004,W794,1
2004,W874,1
2004,W999,1
2004,X049,1
2004,X309,1
2004,X400,1
2004,X409,1
2004,X440,1
2004,X470,1
2004,X480,1
2004,X490,1
2004,X491,1
2004,X570,1
2004,X594,1
2004,X852,1
2004,X912,1
2004,X914,1
2004,X918,1
2004,X922,1
2004,X928,1
2004,X950,1
2004,X970,1
2004,X990,1
2004,Y004,1
2004,Y010,1
2004,Y071,1
2004,Y088,1
2004,Y094,1
2004,Y098,1
2004,Y149,1
2004,Y170,1
2004,Y189,1
2004,Y210,1
2004,Y219,1
2004,Y238,1
2004,Y268,1
2004,Y279,1
2004,Y284,1
2004,Y299,1
2004,Y309,1
2004,Y320,1
2004,Y339,1
2004,Y344,1
2004,Y348,1
2004,Y458,1
2004,Y599,1
2004,Y651,1
2004,Y832,1
2004,Y848,1
2005,P220,4546
2005,P369,4177
2005,P285,1936
2005,Q249,1858
2005,A09,1825
2005,P219,1339
2005,R98,1274
2005,J189,1256
2005,A419,1201
2005,P969,1089
2005,R99,1062
2005,P070,922
2005,P399,805
2005,P073,766
2005,P072,745
2005,P209,715
2005,P291,683
2005,P011,670
2005,J180,664
2005,P240,653
2005,P239,597
2005,P210,593
2005,E46,561
2005,P021,543
2005,Q000,539
2005,P071,497
2005,P000,496
2005,Q899,491
2005,Q897,420
2005,P229,414
2005,P77,411
2005,P280,354
2005,P249,352
2005,Q336,343
2005,Q039,326
2005,P269,271
2005,P293,252
2005,Q793,246
2005,E43,228
2005,P027,228
2005,P001,225
2005,P015,224
2005,Q909,221
2005,Q248,199
2005,J219,191
2005,J690,191
2005,P968,183
2005,P290,180
2005,R95,173
2005,Q790,170
2005,R092,165
2005,J969,159
2005,P002,154
2005,P038,153
2005,G009,143
2005,P251,137
2005,P200,135
2005,W780,134
2005,J960,132
2005,P025,120
2005,D649,119
2005,G919,118
2005,W849,113
2005,P022,111
2005,P529,111
2005,P010,107
2005,P60,105
2005,P298,101
2005,P960,101
2005,Q390,100
2005,P012,94
2005,Q250,94
2005,G039,92
2005,P008,92
2005,P361,92
2005,Q043,90
2005,Q203,89
2005,Y349,89
2005,Q213,88
2005,J984,87
2005,P281,86
2005,P832,86
2005,W789,86
2005,Q913,83
2005,P243,78
2005,G809,76
2005,J159,76
2005,P284,75
2005,P288,75
2005,P024,74
2005,P059,74
2005,Q999,74
2005,Q031,73
2005,P599,71
2005,Q059,71
2005,P271,70
2005,Q049,70
2005,Q210,70
2005,P201,68
2005,Q792,68
2005,P031,66
2005,W790,66
2005,P289,65
2005,J988,64
2005,I424,63
2005,Q054,61
2005,P614,60
2005,P38,57
2005,Q211,57
2005,P013,56
2005,P292,56
2005,P003,55
2005,Q234,55
2005,W799,55
2005,P159,53
2005,Q019,53
2005,Q212,52
2005,J459,50
2005,I270,49
2005,P524,49
2005,J81,47
2005,Q442,47
2005,A394,46
2005,P020,46
2005,Q02,46
2005,Q917,46
2005,D65,45
2005,P299,45
2005,P549,44
2005,P036,43
2005,Q613,43
2005,I509,42
2005,W840,42
2005,P241,41
2005,I519,40
2005,P035,40
2005,E41,39
2005,G049,39
2005,K219,39
2005,Q042,39
2005,Q251,39
2005,G001,38
2005,E889,37
2005,Q079,37
2005,Q257,37
2005,A502,36
2005,P964,36
2005,P039,35
2005,P368,35
2005,P559,35
2005,Q419,35
2005,D539,34
2005,I420,34
2005,P398,34
2005,Q339,34
2005,Q439,34
2005,P009,33
2005,P550,33
2005,Q639,33
2005,B550,32
2005,P543,32
2005,A509,31
2005,K566,31
2005,N179,31
2005,Q438,31
2005,A084,30
2005,P90,30
2005,Q338,30
2005,W750,30
2005,K729,29
2005,P026,29
2005,P788,29
2005,Q200,29
2005,Q410,29
2005,A390,28
2005,P749,28
2005,Q780,28
2005,V892,28
2005,P029,27
2005,P228,27
2005,P590,27
2005,P769,27
2005,Q411,27
2005,A049,26
2005,B207,26
2005,G931,26
2005,P004,26
2005,P005,26
2005,P052,26
2005,Q391,26
2005,A498,25
2005,E872,25
2005,P371,25
2005,P619,25
2005,Q898,25
2005,J209,24
2005,P041,24
2005,P741,24
2005,Q324,24
2005,I429,23
2005,I500,23
2005,P53,23
2005,Q870,23
2005,Q894,23
2005,D689,22
2005,N390,22
2005,Q349,22
2005,Q423,22
2005,A085,21
2005,A379,21
2005,J22,21
2005,P018,21
2005,Q433,21
2005,Y340,21
2005,E849,20
2005,G934,20
2005,K529,20
2005,P051,20
2005,P283,20
2005,P704,20
2005,Q224,20
2005,C910,19
2005,P211,19
2005,P523,19
2005,P551,19
2005,P616,19
2005,P740,19
2005,Q359,19
2005,Q601,19
2005,G936,18
2005,J181,18
2005,J939,18
2005,K561,18
2005,K659,18
2005,N19,18
2005,P030,18
2005,P579,18
2005,Q620,18
2005,A392,17
2005,A412,17
2005,I629,17
2005,J980,17
2005,P279,17
2005,Q048,17
2005,Q254,17
2005,Y299,17
2005,A418,16
2005,B208,16
2005,J129,16
2005,K769,16
2005,P375,16
2005,P610,16
2005,P612,16
2005,P744,16
2005,P781,16
2005,Q204,16
2005,Q256,16
2005,Q330,16
2005,Q459,16
2005,Q759,16
2005,Q791,16
2005,Q878,16
2005,B019,15
2005,P221,15
2005,P250,15
2005,P360,15
2005,P783,15
2005,Q431,15
2005,Q602,15
2005,Q774,15
2005,J110,14
2005,J90,14
2005,K550,14
2005,P023,14
2005,P393,14
2005,P548,14
2005,P748,14
2005,Q220,14
2005,Q875,14
2005,X090,14
2005,A052,13
2005,A060,13
2005,B49,13
2005,E40,13
2005,E440,13
2005,H669,13
2005,I619,13
2005,Q321,13
2005,W870,13
2005,Y200,13
2005,Y209,13
2005,A059,12
2005,A080,12
2005,A083,12
2005,C920,12
2005,D571,12
2005,I422,12
2005,J46,12
2005,J80,12
2005,P017,12
2005,P050,12
2005,P351,12
2005,P570,12
2005,P700,12
2005,P760,12
2005,Q255,12
2005,V093,12
2005,W788,12
2005,W798,12
2005,A047,11
2005,A499,11
2005,D849,11
2005,G042,11
2005,I517,11
2005,J069,11
2005,J981,11
2005,P028,11
2005,P914,11
2005,Q201,11
2005,Q230,11
2005,Q379,11
2005,Q606,11
2005,Q799,11
2005,W060,11
2005,B227,10
2005,C959,10
2005,D181,10
2005,G409,10
2005,G629,10
2005,J449,10
2005,J989,10
2005,K631,10
2005,P248,10
2005,P278,10
2005,P282,10
2005,P378,10
2005,P768,10
2005,Q209,10
2005,Q225,10
2005,Q369,10
2005,V499,10
2005,W199,10
2005,B259,9
2005,C719,9
2005,G060,9
2005,P519,9
2005,P618,9
2005,P789,9
2005,Q208,9
2005,Q289,9
2005,Q412,9
2005,Q429,9
2005,Q447,9
2005,Q642,9
2005,Q819,9
2005,Q893,9
2005,B018,8
2005,C710,8
2005,C749,8
2005,D589,8
2005,G120,8
2005,G403,8
2005,I279,8
2005,J210,8
2005,K746,8
2005,P019,8
2005,P044,8
2005,P238,8
2005,P358,8
2005,P365,8
2005,P526,8
2005,P780,8
2005,P809,8
2005,Q219,8
2005,Q240,8
2005,Q300,8
2005,Q320,8
2005,Q392,8
2005,Q771,8
2005,Q794,8
2005,R568,8
2005,R688,8
2005,R960,8
2005,X099,8
2005,X599,8
2005,Y079,8
2005,B86,7
2005,C64,7
2005,E141,7
2005,E841,7
2005,G939,7
2005,I409,7
2005,J152,7
2005,J158,7
2005,J168,7
2005,J218,7
2005,J709,7
2005,J849,7
2005,J961,7
2005,K429,7
2005,K650,7
2005,K922,7
2005,L080,7
2005,N049,7
2005,P032,7
2005,P034,7
2005,P042,7
2005,P158,7
2005,P236,7
2005,P268,7
2005,P558,7
2005,P701,7
2005,P819,7
2005,P910,7
2005,Q070,7
2005,Q245,7
2005,Q649,7
2005,Q750,7
2005,R570,7
2005,W749,7
2005,W800,7
2005,W809,7
