ano_obito: Descending,Sigla UF,CAUSABAS: Descending,Óbitos
2012,SC,P219,7
2012,SC,P298,7
2012,SC,P960,7
2012,SC,Q248,7
2012,SC,Q897,7
2012,SC,Q913,7
2012,SC,J219,6
2012,SC,P002,6
2012,SC,P015,6
2012,SC,P073,6
2012,SC,P210,6
2012,SC,A09,5
2012,SC,J709,5
2012,SC,P001,5
2012,SC,P249,5
2012,SC,P290,5
2012,SC,P368,5
2012,SC,Q234,5
2012,SC,Q251,5
2012,SC,Q338,5
2012,SC,Q790,5
2012,SC,Q793,5
2012,SC,Q899,5
2012,SC,J459,4
2012,SC,P071,4
2012,SC,P243,4
2012,SC,P271,4
2012,SC,Q203,4
2012,SC,Q213,4
2012,SC,W780,4
2012,SC,A379,3
2012,SC,A394,3
2012,SC,G809,3
2012,SC,J180,3
2012,SC,P004,3
2012,SC,P008,3
2012,SC,P012,3
2012,SC,P022,3
2012,SC,P241,3
2012,SC,P293,3
2012,SC,P299,3
2012,SC,P968,3
2012,SC,Q049,3
2012,SC,Q200,3
2012,SC,Q219,3
2012,SC,Q221,3
2012,SC,Q459,3
2012,SC,Q601,3
2012,SC,Q771,3
2012,SC,Q780,3
2012,SC,Q792,3
2012,SC,R98,3
2012,SC,C729,2
2012,SC,E46,2
2012,SC,E889,2
2012,SC,G931,2
2012,SC,I420,2
2012,SC,J159,2
2012,SC,J960,2
2012,SC,P010,2
2012,SC,P019,2
2012,SC,P038,2
2012,SC,P041,2
2012,SC,P288,2
2012,SC,P289,2
2012,SC,P398,2
2012,SC,P523,2
2012,SC,P524,2
2012,SC,P53,2
2012,SC,P559,2
2012,SC,P614,2
2012,SC,P780,2
2012,SC,P781,2
2012,SC,P809,2
2012,SC,Q019,2
2012,SC,Q059,2
2012,SC,Q208,2
2012,SC,Q210,2
2012,SC,Q254,2
2012,SC,Q257,2
2012,SC,Q339,2
2012,SC,Q391,2
2012,SC,Q611,2
2012,SC,Q914,2
2012,SC,Q917,2
2012,SC,Q969,2
2012,SC,R092,2
2012,SC,V436,2
2012,SC,W790,2
2012,SC,A047,1
2012,SC,A084,1
2012,SC,A418,1
2012,SC,A46,1
2012,SC,A500,1
2012,SC,A502,1
2012,SC,B232,1
2012,SC,B451,1
2012,SC,C688,1
2012,SC,C950,1
2012,SC,D181,1
2012,SC,D211,1
2012,SC,D689,1
2012,SC,E320,1
2012,SC,E788,1
2012,SC,G009,1
2012,SC,G042,1
2012,SC,G122,1
2012,SC,G129,1
2012,SC,G410,1
2012,SC,G918,1
2012,SC,G919,1
2012,SC,I319,1
2012,SC,I400,1
2012,SC,I409,1
2012,SC,I424,1
2012,SC,I499,1
2012,SC,I514,1
2012,SC,I519,1
2012,SC,I620,1
2012,SC,J218,1
2012,SC,J81,1
2012,SC,J849,1
2012,SC,J969,1
2012,SC,J984,1
2012,SC,K219,1
2012,SC,K449,1
2012,SC,N179,1
2012,SC,N390,1
2012,SC,P003,1
2012,SC,P005,1
2012,SC,P024,1
2012,SC,P026,1
2012,SC,P029,1
2012,SC,P031,1
2012,SC,P035,1
2012,SC,P036,1
2012,SC,P049,1
2012,SC,P059,1
2012,SC,P159,1
2012,SC,P221,1
2012,SC,P248,1
2012,SC,P258,1
2012,SC,P261,1
2012,SC,P279,1
2012,SC,P292,1
2012,SC,P360,1
2012,SC,P362,1
2012,SC,P365,1
2012,SC,P371,1
2012,SC,P375,1
2012,SC,P379,1
2012,SC,P38,1
2012,SC,P392,1
2012,SC,P528,1
2012,SC,P529,1
2012,SC,P550,1
2012,SC,P590,1
2012,SC,P60,1
2012,SC,P701,1
2012,SC,P832,1
2012,SC,P90,1
2012,SC,P964,1
2012,SC,P969,1
2012,SC,Q031,1
2012,SC,Q040,1
2012,SC,Q042,1
2012,SC,Q054,1
2012,SC,Q070,1
2012,SC,Q201,1
2012,SC,Q204,1
2012,SC,Q212,1
2012,SC,Q225,1
2012,SC,Q244,1
2012,SC,Q245,1
2012,SC,Q250,1
2012,SC,Q259,1
2012,SC,Q268,1
2012,SC,Q270,1
2012,SC,Q330,1
2012,SC,Q333,1
2012,SC,Q340,1
2012,SC,Q390,1
2012,SC,Q399,1
2012,SC,Q410,1
2012,SC,Q439,1
2012,SC,Q442,1
2012,SC,Q606,1
2012,SC,Q613,1
2012,SC,Q614,1
2012,SC,Q638,1
2012,SC,Q774,1
2012,SC,Q861,1
2012,SC,Q878,1
2012,SC,Q898,1
2012,SC,Q929,1
2012,SC,R090,1
2012,SC,R633,1
2012,SC,R961,1
2012,SC,V041,1
2012,SC,V291,1
2012,SC,V446,1
2012,SC,V499,1
2012,SC,V892,1
2012,SC,W730,1
2012,SC,W750,1
2012,SC,W782,1
2012,SC,W789,1
2012,SC,W840,1
2012,SC,X928,1
2012,SC,Y079,1
2013,SC,P369,66
2013,SC,P220,65
2013,SC,Q249,51
2013,SC,P001,19
2013,SC,Q336,19
2013,SC,R99,19
2013,SC,J189,17
2013,SC,P000,15
2013,SC,P021,15
2013,SC,P969,14
2013,SC,Q000,14
2013,SC,A419,13
2013,SC,P240,13
2013,SC,Q899,12
2013,SC,P285,11
2013,SC,P291,11
2013,SC,P027,10
2013,SC,Q039,10
2013,SC,R95,10
2013,SC,P219,9
2013,SC,P239,9
2013,SC,P77,9
2013,SC,Q913,9
2013,SC,P009,8
2013,SC,P072,8
2013,SC,P210,8
2013,SC,P251,8
2013,SC,P280,8
2013,SC,J690,7
2013,SC,P011,7
2013,SC,P399,7
2013,SC,Q234,7
2013,SC,Q793,7
2013,SC,A09,6
2013,SC,P015,6
2013,SC,P269,6
2013,SC,Q601,6
2013,SC,J180,5
2013,SC,P209,5
2013,SC,P229,5
2013,SC,P290,5
2013,SC,P292,5
2013,SC,Q248,5
2013,SC,Q250,5
2013,SC,Q613,5
2013,SC,Q790,5
2013,SC,W790,5
2013,SC,J709,4
2013,SC,P002,4
2013,SC,P010,4
2013,SC,P019,4
2013,SC,P073,4
2013,SC,P241,4
2013,SC,P293,4
2013,SC,P53,4
2013,SC,Q042,4
2013,SC,Q203,4
2013,SC,Q208,4
2013,SC,Q909,4
2013,SC,E43,3
2013,SC,G809,3
2013,SC,I420,3
2013,SC,K219,3
2013,SC,N179,3
2013,SC,P003,3
2013,SC,P008,3
2013,SC,P059,3
2013,SC,P243,3
2013,SC,P288,3
2013,SC,P289,3
2013,SC,P298,3
2013,SC,P360,3
2013,SC,P368,3
2013,SC,P523,3
2013,SC,P582,3
2013,SC,P960,3
2013,SC,Q079,3
2013,SC,Q211,3
2013,SC,Q219,3
2013,SC,Q251,3
2013,SC,Q390,3
2013,SC,Q391,3
2013,SC,Q439,3
2013,SC,Q792,3
2013,SC,Q897,3
2013,SC,Q917,3
2013,SC,R092,3
2013,SC,W840,3
2013,SC,E872,2
2013,SC,G120,2
2013,SC,I509,2
2013,SC,I619,2
2013,SC,J209,2
2013,SC,J219,2
2013,SC,N390,2
2013,SC,P012,2
2013,SC,P022,2
2013,SC,P025,2
2013,SC,P028,2
2013,SC,P030,2
2013,SC,P050,2
2013,SC,P070,2
2013,SC,P249,2
2013,SC,P271,2
2013,SC,P284,2
2013,SC,P363,2
2013,SC,P38,2
2013,SC,P398,2
2013,SC,P569,2
2013,SC,P619,2
2013,SC,P780,2
2013,SC,P832,2
2013,SC,P968,2
2013,SC,Q02,2
2013,SC,Q040,2
2013,SC,Q204,2
2013,SC,Q210,2
2013,SC,Q212,2
2013,SC,Q213,2
2013,SC,Q262,2
2013,SC,Q870,2
2013,SC,Q878,2
2013,SC,Q894,2
2013,SC,Q898,2
2013,SC,R688,2
2013,SC,V446,2
2013,SC,W780,2
2013,SC,W849,2
2013,SC,A041,1
2013,SC,A049,1
2013,SC,A413,1
2013,SC,A418,1
2013,SC,A499,1
2013,SC,A502,1
2013,SC,A509,1
2013,SC,B207,1
2013,SC,C710,1
2013,SC,C720,1
2013,SC,C729,1
2013,SC,C920,1
2013,SC,D689,1
2013,SC,E752,1
2013,SC,E840,1
2013,SC,E841,1
2013,SC,E889,1
2013,SC,G002,1
2013,SC,G009,1
2013,SC,G09,1
2013,SC,G628,1
2013,SC,G710,1
2013,SC,G800,1
2013,SC,G939,1
2013,SC,I272,1
2013,SC,I421,1
2013,SC,I422,1
2013,SC,I429,1
2013,SC,I500,1
2013,SC,I519,1
2013,SC,I629,1
2013,SC,J118,1
2013,SC,J411,1
2013,SC,J81,1
2013,SC,J840,1
2013,SC,J939,1
2013,SC,J969,1
2013,SC,J980,1
2013,SC,K292,1
2013,SC,K570,1
2013,SC,K631,1
2013,SC,K750,1
2013,SC,K752,1
2013,SC,K769,1
2013,SC,N189,1
2013,SC,P005,1
2013,SC,P013,1
2013,SC,P020,1
2013,SC,P023,1
2013,SC,P031,1
2013,SC,P036,1
2013,SC,P038,1
2013,SC,P044,1
2013,SC,P159,1
2013,SC,P200,1
2013,SC,P201,1
2013,SC,P261,1
2013,SC,P278,1
2013,SC,P283,1
2013,SC,P299,1
2013,SC,P350,1
2013,SC,P359,1
2013,SC,P361,1
2013,SC,P362,1
2013,SC,P379,1
2013,SC,P392,1
2013,SC,P522,1
2013,SC,P524,1
2013,SC,P528,1
2013,SC,P548,1
2013,SC,P549,1
2013,SC,P550,1
2013,SC,P579,1
2013,SC,P60,1
2013,SC,P614,1
2013,SC,P740,1
2013,SC,P741,1
2013,SC,P760,1
2013,SC,P769,1
2013,SC,P783,1
2013,SC,P789,1
2013,SC,P800,1
2013,SC,P921,1
2013,SC,Q012,1
2013,SC,Q018,1
2013,SC,Q019,1
2013,SC,Q030,1
2013,SC,Q031,1
2013,SC,Q043,1
2013,SC,Q045,1
2013,SC,Q048,1
2013,SC,Q049,1
2013,SC,Q059,1
2013,SC,Q201,1
2013,SC,Q209,1
2013,SC,Q220,1
2013,SC,Q226,1
2013,SC,Q230,1
2013,SC,Q240,1
2013,SC,Q245,1
2013,SC,Q257,1
2013,SC,Q258,1
2013,SC,Q270,1
2013,SC,Q318,1
2013,SC,Q330,1
2013,SC,Q359,1
2013,SC,Q409,1
2013,SC,Q419,1
2013,SC,Q602,1
2013,SC,Q614,1
2013,SC,Q620,1
2013,SC,Q639,1
2013,SC,Q649,1
2013,SC,Q678,1
2013,SC,Q780,1
2013,SC,Q782,1
2013,SC,Q791,1
2013,SC,Q799,1
2013,SC,Q872,1
2013,SC,Q900,1
2013,SC,Q911,1
2013,SC,Q999,1
2013,SC,R098,1
2013,SC,R961,1
2013,SC,R98,1
2013,SC,V686,1
2013,SC,V892,1
2013,SC,W040,1
2013,SC,W199,1
2013,SC,W640,1
2013,SC,W787,1
2013,SC,W789,1
2013,SC,W799,1
2013,SC,W842,1
2013,SC,X004,1
2013,SC,Y839,1
2010,SC,P220,83
2010,SC,P369,79
2010,SC,Q249,54
2010,SC,P072,31
2010,SC,P219,25
2010,SC,P77,24
2010,SC,R99,18
2010,SC,Q000,17
2010,SC,P021,16
2010,SC,P291,15
2010,SC,P240,11
2010,SC,J189,10
2010,SC,P239,10
2010,SC,P399,10
2010,SC,Q909,10
2010,SC,Q913,10
2010,SC,P000,9
2010,SC,P070,9
2010,SC,P269,9
2010,SC,Q213,9
2010,SC,R95,9
2010,SC,A09,8
2010,SC,P071,8
2010,SC,P249,8
2010,SC,Q897,8
2010,SC,A419,7
2010,SC,P073,7
2010,SC,P292,7
2010,SC,P960,7
2010,SC,Q248,7
2010,SC,J180,6
2010,SC,P011,6
2010,SC,P027,6
2010,SC,P251,6
2010,SC,P60,6
2010,SC,Q336,6
2010,SC,Q899,6
2010,SC,J690,5
2010,SC,P209,5
2010,SC,P285,5
2010,SC,P290,5
2010,SC,P969,5
2010,SC,Q039,5
2010,SC,Q049,5
2010,SC,Q793,5
2010,SC,P210,4
2010,SC,P229,4
2010,SC,P241,4
2010,SC,P280,4
2010,SC,Q251,4
2010,SC,Q790,4
2010,SC,Q917,4
2010,SC,R092,4
2010,SC,G009,3
2010,SC,P024,3
2010,SC,P221,3
2010,SC,P228,3
2010,SC,P243,3
2010,SC,P271,3
2010,SC,P529,3
2010,SC,P780,3
2010,SC,P832,3
2010,SC,Q031,3
2010,SC,Q210,3
2010,SC,Q234,3
2010,SC,Q442,3
2010,SC,R98,3
2010,SC,E46,2
2010,SC,E840,2
2010,SC,E889,2
2010,SC,G809,2
2010,SC,I428,2
2010,SC,J81,2
2010,SC,J988,2
2010,SC,K219,2
2010,SC,P001,2
2010,SC,P009,2
2010,SC,P035,2
2010,SC,P059,2
2010,SC,P368,2
2010,SC,P378,2
2010,SC,P398,2
2010,SC,P619,2
2010,SC,P964,2
2010,SC,Q019,2
2010,SC,Q02,2
2010,SC,Q043,2
2010,SC,Q079,2
2010,SC,Q250,2
2010,SC,Q611,2
2010,SC,V436,2
2010,SC,W780,2
2010,SC,W840,2
2010,SC,X919,2
2010,SC,A083,1
2010,SC,A500,1
2010,SC,A86,1
2010,SC,B018,1
2010,SC,B258,1
2010,SC,C461,1
2010,SC,C763,1
2010,SC,C770,1
2010,SC,C917,1
2010,SC,D649,1
2010,SC,D689,1
2010,SC,E031,1
2010,SC,E41,1
2010,SC,E43,1
2010,SC,E880,1
2010,SC,G000,1
2010,SC,G039,1
2010,SC,G049,1
2010,SC,G120,1
2010,SC,G249,1
2010,SC,G310,1
2010,SC,G409,1
2010,SC,G936,1
2010,SC,I429,1
2010,SC,I472,1
2010,SC,I519,1
2010,SC,I619,1
2010,SC,J159,1
2010,SC,J181,1
2010,SC,J22,1
2010,SC,J841,1
2010,SC,J960,1
2010,SC,J969,1
2010,SC,J984,1
2010,SC,K210,1
2010,SC,K403,1
2010,SC,K529,1
2010,SC,K566,1
2010,SC,K769,1
2010,SC,L00,1
2010,SC,N133,1
2010,SC,N179,1
2010,SC,N390,1
2010,SC,P005,1
2010,SC,P012,1
2010,SC,P013,1
2010,SC,P015,1
2010,SC,P020,1
2010,SC,P022,1
2010,SC,P030,1
2010,SC,P031,1
2010,SC,P036,1
2010,SC,P038,1
2010,SC,P052,1
2010,SC,P115,1
2010,SC,P159,1
2010,SC,P201,1
2010,SC,P211,1
2010,SC,P258,1
2010,SC,P261,1
2010,SC,P281,1
2010,SC,P288,1
2010,SC,P289,1
2010,SC,P293,1
2010,SC,P298,1
2010,SC,P299,1
2010,SC,P363,1
2010,SC,P38,1
2010,SC,P392,1
2010,SC,P503,1
2010,SC,P523,1
2010,SC,P524,1
2010,SC,P526,1
2010,SC,P543,1
2010,SC,P544,1
2010,SC,P546,1
2010,SC,P548,1
2010,SC,P549,1
2010,SC,P560,1
2010,SC,P579,1
2010,SC,P611,1
2010,SC,P704,1
2010,SC,P740,1
2010,SC,P748,1
2010,SC,P833,1
2010,SC,P915,1
2010,SC,P968,1
2010,SC,Q042,1
2010,SC,Q052,1
2010,SC,Q059,1
2010,SC,Q070,1
2010,SC,Q201,1
2010,SC,Q212,1
2010,SC,Q219,1
2010,SC,Q223,1
2010,SC,Q224,1
2010,SC,Q225,1
2010,SC,Q226,1
2010,SC,Q230,1
2010,SC,Q231,1
2010,SC,Q239,1
2010,SC,Q240,1
2010,SC,Q254,1
2010,SC,Q258,1
2010,SC,Q259,1
2010,SC,Q263,1
2010,SC,Q264,1
2010,SC,Q268,1
2010,SC,Q279,1
2010,SC,Q338,1
2010,SC,Q349,1
2010,SC,Q379,1
2010,SC,Q391,1
2010,SC,Q419,1
2010,SC,Q431,1
2010,SC,Q459,1
2010,SC,Q602,1
2010,SC,Q613,1
2010,SC,Q639,1
2010,SC,Q740,1
2010,SC,Q750,1
2010,SC,Q764,1
2010,SC,Q792,1
2010,SC,Q798,1
2010,SC,Q870,1
2010,SC,Q875,1
2010,SC,Q999,1
2010,SC,R509,1
2010,SC,R579,1
2010,SC,R688,1
2010,SC,V099,1
2010,SC,V235,1
2010,SC,V285,1
2010,SC,V439,1
2010,SC,V476,1
2010,SC,V892,1
2010,SC,W782,1
2010,SC,W790,1
2010,SC,W799,1
2010,SC,W849,1
2010,SC,X599,1
2010,SC,Y000,1
2010,SC,Y340,1
2005,SE,P220,86
2005,SE,A09,68
2005,SE,P369,59
2005,SE,P285,39
2005,SE,P219,38
2005,SE,P011,35
2005,SE,P239,26
2005,SE,E46,22
2005,SE,P291,21
2005,SE,Q249,20
2005,SE,J189,19
2005,SE,P399,16
2005,SE,P001,15
2005,SE,R98,14
2005,SE,P021,13
2005,SE,R99,13
2005,SE,P008,11
2005,SE,P240,11
2005,SE,P77,11
2005,SE,P000,10
2005,SE,P209,10
2005,SE,P969,10
2005,SE,P070,9
2005,SE,Q000,9
2005,SE,Q039,9
2005,SE,A419,8
2005,SE,P073,8
2005,SE,P968,8
2005,SE,Q899,7
2005,SE,E43,6
2005,SE,P229,6
2005,SE,R95,6
2005,SE,J180,5
2005,SE,J969,5
2005,SE,P041,5
2005,SE,P010,4
2005,SE,P027,4
2005,SE,P210,4
2005,SE,P249,4
2005,SE,P269,4
2005,SE,P289,4
2005,SE,P398,4
2005,SE,Q059,4
2005,SE,Q999,4
2005,SE,A085,3
2005,SE,E41,3
2005,SE,G039,3
2005,SE,J690,3
2005,SE,K769,3
2005,SE,P020,3
2005,SE,P072,3
2005,SE,P200,3
2005,SE,P251,3
2005,SE,P288,3
2005,SE,P292,3
2005,SE,P619,3
2005,SE,P788,3
2005,SE,Q390,3
2005,SE,Q419,3
2005,SE,A394,2
2005,SE,G009,2
2005,SE,J159,2
2005,SE,J219,2
2005,SE,J459,2
2005,SE,K566,2
2005,SE,L080,2
2005,SE,N390,2
2005,SE,P005,2
2005,SE,P012,2
2005,SE,P018,2
2005,SE,P158,2
2005,SE,P241,2
2005,SE,P290,2
2005,SE,P60,2
2005,SE,P783,2
2005,SE,Q019,2
2005,SE,Q213,2
2005,SE,Q314,2
2005,SE,Q438,2
2005,SE,Q442,2
2005,SE,Q792,2
2005,SE,Q894,2
2005,SE,A060,1
2005,SE,A080,1
2005,SE,A390,1
2005,SE,A509,1
2005,SE,B207,1
2005,SE,B550,1
2005,SE,C229,1
2005,SE,C380,1
2005,SE,C64,1
2005,SE,C710,1
2005,SE,D538,1
2005,SE,D599,1
2005,SE,D649,1
2005,SE,D738,1
2005,SE,E40,1
2005,SE,E440,1
2005,SE,E889,1
2005,SE,G030,1
2005,SE,G049,1
2005,SE,I500,1
2005,SE,I609,1
2005,SE,I629,1
2005,SE,J129,1
2005,SE,J168,1
2005,SE,J22,1
2005,SE,J46,1
2005,SE,J939,1
2005,SE,J960,1
2005,SE,J988,1
2005,SE,J989,1
2005,SE,K639,1
2005,SE,K659,1
2005,SE,K904,1
2005,SE,L038,1
2005,SE,N179,1
2005,SE,P002,1
2005,SE,P003,1
2005,SE,P009,1
2005,SE,P019,1
2005,SE,P024,1
2005,SE,P029,1
2005,SE,P038,1
2005,SE,P043,1
2005,SE,P050,1
2005,SE,P052,1
2005,SE,P071,1
2005,SE,P159,1
2005,SE,P201,1
2005,SE,P211,1
2005,SE,P228,1
2005,SE,P232,1
2005,SE,P248,1
2005,SE,P271,1
2005,SE,P280,1
2005,SE,P299,1
2005,SE,P378,1
2005,SE,P38,1
2005,SE,P524,1
2005,SE,P549,1
2005,SE,P550,1
2005,SE,P588,1
2005,SE,P590,1
2005,SE,P599,1
2005,SE,P614,1
2005,SE,P744,1
2005,SE,P749,1
2005,SE,P768,1
2005,SE,P832,1
2005,SE,P838,1
2005,SE,P839,1
2005,SE,P90,1
2005,SE,P910,1
2005,SE,P921,1
2005,SE,P964,1
2005,SE,Q031,1
2005,SE,Q049,1
2005,SE,Q054,1
2005,SE,Q210,1
2005,SE,Q211,1
2005,SE,Q212,1
2005,SE,Q224,1
2005,SE,Q250,1
2005,SE,Q257,1
2005,SE,Q310,1
2005,SE,Q330,1
2005,SE,Q336,1
2005,SE,Q338,1
2005,SE,Q349,1
2005,SE,Q391,1
2005,SE,Q398,1
2005,SE,Q410,1
2005,SE,Q411,1
2005,SE,Q433,1
2005,SE,Q642,1
2005,SE,Q771,1
2005,SE,Q789,1
2005,SE,Q791,1
2005,SE,Q793,1
2005,SE,Q898,1
2005,SE,V877,1
2005,SE,W190,1
2005,SE,W750,1
2005,SE,W790,1
2005,SE,W791,1
2005,SE,W799,1
2005,SE,X090,1
2005,SE,X959,1
2005,SE,Y009,1
2005,SE,Y079,1
2005,SE,Y349,1
2004,SE,P220,88
2004,SE,P369,54
2004,SE,P219,50
2004,SE,P285,49
2004,SE,A09,44
2004,SE,P399,28
2004,SE,Q249,27
2004,SE,J189,24
2004,SE,P239,24
2004,SE,P291,22
2004,SE,P011,18
2004,SE,R98,18
2004,SE,A419,17
2004,SE,P209,17
2004,SE,P073,16
2004,SE,E46,13
2004,SE,P021,13
2004,SE,Q899,13
2004,SE,P240,12
2004,SE,P249,11
2004,SE,R99,11
2004,SE,P77,10
2004,SE,P072,9
2004,SE,Q000,9
2004,SE,P969,8
2004,SE,P000,7
2004,SE,P035,7
2004,SE,J180,6
2004,SE,P070,6
2004,SE,Q039,6
2004,SE,E41,5
2004,SE,P229,5
2004,SE,D649,4
2004,SE,J969,4
2004,SE,P280,4
2004,SE,P529,4
2004,SE,Q250,4
2004,SE,Q793,4
2004,SE,J069,3
2004,SE,J690,3
2004,SE,J960,3
2004,SE,P002,3
2004,SE,P159,3
2004,SE,P269,3
2004,SE,P284,3
2004,SE,P288,3
2004,SE,P599,3
2004,SE,P614,3
2004,SE,Q031,3
2004,SE,Q390,3
2004,SE,Y349,3
2004,SE,I519,2
2004,SE,J152,2
2004,SE,J988,2
2004,SE,N12,2
2004,SE,N390,2
2004,SE,P005,2
2004,SE,P012,2
2004,SE,P017,2
2004,SE,P228,2
2004,SE,P559,2
2004,SE,Q218,2
2004,SE,Q459,2
2004,SE,Q790,2
2004,SE,R092,2
2004,SE,R95,2
2004,SE,W849,2
2004,SE,A047,1
2004,SE,A412,1
2004,SE,A498,1
2004,SE,A86,1
2004,SE,B227,1
2004,SE,B49,1
2004,SE,D65,1
2004,SE,E269,1
2004,SE,G039,1
2004,SE,G934,1
2004,SE,I619,1
2004,SE,J157,1
2004,SE,J22,1
2004,SE,J448,1
2004,SE,J459,1
2004,SE,J60,1
2004,SE,K759,1
2004,SE,L00,1
2004,SE,M303,1
2004,SE,N19,1
2004,SE,P018,1
2004,SE,P020,1
2004,SE,P022,1
2004,SE,P024,1
2004,SE,P025,1
2004,SE,P027,1
2004,SE,P030,1
2004,SE,P031,1
2004,SE,P032,1
2004,SE,P036,1
2004,SE,P038,1
2004,SE,P039,1
2004,SE,P041,1
2004,SE,P059,1
2004,SE,P071,1
2004,SE,P130,1
2004,SE,P210,1
2004,SE,P241,1
2004,SE,P251,1
2004,SE,P278,1
2004,SE,P282,1
2004,SE,P289,1
2004,SE,P290,1
2004,SE,P292,1
2004,SE,P293,1
2004,SE,P371,1
2004,SE,P398,1
2004,SE,P53,1
2004,SE,P549,1
2004,SE,P550,1
2004,SE,P579,1
2004,SE,P598,1
2004,SE,P60,1
2004,SE,P616,1
2004,SE,P618,1
2004,SE,P783,1
2004,SE,P809,1
2004,SE,P832,1
2004,SE,P920,1
2004,SE,P964,1
2004,SE,P965,1
2004,SE,Q019,1
2004,SE,Q043,1
2004,SE,Q200,1
2004,SE,Q204,1
2004,SE,Q208,1
2004,SE,Q231,1
2004,SE,Q232,1
2004,SE,Q240,1
2004,SE,Q248,1
2004,SE,Q251,1
2004,SE,Q256,1
2004,SE,Q300,1
2004,SE,Q318,1
2004,SE,Q336,1
2004,SE,Q339,1
2004,SE,Q391,1
2004,SE,Q400,1
2004,SE,Q430,1
2004,SE,Q639,1
2004,SE,Q648,1
2004,SE,Q649,1
2004,SE,Q759,1
2004,SE,Q819,1
2004,SE,Q897,1
2004,SE,Q909,1
2004,SE,Q913,1
2004,SE,R568,1
2004,SE,V099,1
2004,SE,W060,1
2004,SE,W199,1
2004,SE,W749,1
2004,SE,W870,1
2004,SE,X080,1
2004,SE,X099,1
2004,SE,X959,1
2004,SE,Y149,1
2006,SE,P369,54
2006,SE,P011,48
2006,SE,P220,44
2006,SE,A09,40
2006,SE,Q249,36
2006,SE,P001,27
2006,SE,P219,27
2006,SE,P070,25
2006,SE,J189,23
2006,SE,P000,20
2006,SE,P239,20
2006,SE,P240,20
2006,SE,P210,17
2006,SE,P038,16
2006,SE,Q000,15
2006,SE,P399,14
2006,SE,R98,13
2006,SE,E46,12
2006,SE,P021,12
2006,SE,P77,11
2006,SE,R99,10
2006,SE,Q897,9
2006,SE,A419,8
2006,SE,J180,8
2006,SE,P012,7
2006,SE,P073,7
2006,SE,P291,7
2006,SE,P969,7
2006,SE,P008,6
2006,SE,P025,6
2006,SE,P027,6
2006,SE,P209,6
2006,SE,P020,5
2006,SE,P229,5
2006,SE,P269,5
2006,SE,P285,5
2006,SE,P619,5
2006,SE,Q338,5
2006,SE,Q999,5
2006,SE,P968,4
2006,SE,Q039,4
2006,SE,Q793,4
2006,SE,Q899,4
2006,SE,R95,4
2006,SE,D649,3
2006,SE,K219,3
2006,SE,P018,3
2006,SE,P072,3
2006,SE,P298,3
2006,SE,P398,3
2006,SE,Q314,3
2006,SE,Q909,3
2006,SE,Y349,3
2006,SE,B49,2
2006,SE,B99,2
2006,SE,G039,2
2006,SE,J984,2
2006,SE,J988,2
2006,SE,N390,2
2006,SE,P002,2
2006,SE,P009,2
2006,SE,P010,2
2006,SE,P013,2
2006,SE,P015,2
2006,SE,P022,2
2006,SE,P071,2
2006,SE,P233,2
2006,SE,P288,2
2006,SE,P358,2
2006,SE,P960,2
2006,SE,Q042,2
2006,SE,Q240,2
2006,SE,Q336,2
2006,SE,Q423,2
2006,SE,W799,2
2006,SE,W849,2
2006,SE,A085,1
2006,SE,A390,1
2006,SE,A412,1
2006,SE,B559,1
2006,SE,B89,1
2006,SE,C798,1
2006,SE,C910,1
2006,SE,D539,1
2006,SE,D589,1
2006,SE,D65,1
2006,SE,D696,1
2006,SE,E41,1
2006,SE,E43,1
2006,SE,E700,1
2006,SE,E86,1
2006,SE,E878,1
2006,SE,G049,1
2006,SE,G409,1
2006,SE,I519,1
2006,SE,J181,1
2006,SE,J219,1
2006,SE,J370,1
2006,SE,J869,1
2006,SE,J90,1
2006,SE,J960,1
2006,SE,K591,1
2006,SE,K631,1
2006,SE,K831,1
2006,SE,P003,1
2006,SE,P039,1
2006,SE,P044,1
2006,SE,P052,1
2006,SE,P159,1
2006,SE,P200,1
2006,SE,P201,1
2006,SE,P236,1
2006,SE,P249,1
2006,SE,P251,1
2006,SE,P279,1
2006,SE,P280,1
2006,SE,P283,1
2006,SE,P292,1
2006,SE,P299,1
2006,SE,P368,1
2006,SE,P378,1
2006,SE,P38,1
2006,SE,P524,1
2006,SE,P53,1
2006,SE,P582,1
2006,SE,P589,1
2006,SE,P60,1
2006,SE,P704,1
2006,SE,P740,1
2006,SE,P741,1
2006,SE,P783,1
2006,SE,P838,1
2006,SE,P919,1
2006,SE,Q031,1
2006,SE,Q043,1
2006,SE,Q054,1
2006,SE,Q200,1
2006,SE,Q203,1
2006,SE,Q208,1
2006,SE,Q213,1
2006,SE,Q242,1
2006,SE,Q250,1
2006,SE,Q256,1
2006,SE,Q257,1
2006,SE,Q319,1
2006,SE,Q339,1
2006,SE,Q442,1
2006,SE,Q639,1
2006,SE,Q913,1
2006,SE,R090,1
2006,SE,R092,1
2006,SE,R688,1
2006,SE,W060,1
2007,SE,P011,40
2007,SE,P220,32
2007,SE,A09,30
2007,SE,P369,29
2007,SE,Q249,28
2007,SE,J189,26
2007,SE,P210,26
2007,SE,P000,22
2007,SE,P001,22
2007,SE,P038,20
2007,SE,P219,20
2007,SE,P240,16
2007,SE,P239,15
2007,SE,P008,14
2007,SE,E46,13
2007,SE,P070,12
2007,SE,Q000,11
2007,SE,P027,10
2007,SE,P399,9
2007,SE,P77,9
